code,name,market,industry,status,is_st,tradable,updated_at,source
sz300099,尤洛卡,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300100,双林股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300101,振芯科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300102,乾照光电,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300103,达刚控股,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300105,龙源技术,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300106,西部牧业,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300107,建新股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300109,新开源,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300110,华仁药业,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300111,向日葵,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300112,万讯自控,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300113,顺网科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300115,长盈精密,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300118,东方日升,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300119,瑞普生物,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300120,经纬辉开,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300121,阳谷华泰,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300122,智飞生物,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300123,ST亚光,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300124,汇川技术,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300125,*ST聆达,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300126,锐奇股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300127,银河磁体,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300128,锦富技术,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300129,泰胜风能,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300130,新国都,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300131,英唐智控,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300132,青松股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300133,华策影视,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300134,大富科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300135,宝利国际,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300136,信维通信,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300137,先河环保,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300138,晨光生物,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300139,晓程科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300140,节能环境,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300141,和顺电气,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300142,沃森生物,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300143,盈康生命,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300144,宋城演艺,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300145,南方泵业,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300146,汤臣倍健,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300147,*ST香雪,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300148,天舟文化,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300149,睿智医药,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300150,世纪瑞尔,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300151,昌红科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300152,*ST动力,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300153,科泰电源,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300154,瑞凌股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300155,安居宝,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300157,新锦动力,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300158,振东制药,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300159,新研股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300160,秀强股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300161,华中数控,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300162,雷曼光电,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300163,先锋新材,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300164,通源石油,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300165,天瑞仪器,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300166,东方国信,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300167,ST迪威迅,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300168,万达信息,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300169,天晟新材,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300170,汉得信息,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300171,东富龙,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300172,中电环保,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300173,ST福能,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300174,元力股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300175,朗源股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300176,鸿特科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300177,中海达,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300179,四方达,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300180,华峰超纤,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300181,佐力药业,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300182,捷成股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300183,东软载波,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300184,力源信息,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300185,通裕重工,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300187,永清环保,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300188,国投智能,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300189,神农种业,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300190,维尔利,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300191,潜能恒信,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300192,科德教育,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300193,佳士科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300194,福安药业,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300195,长荣股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300196,长海股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300197,节能铁汉,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300198,*ST纳川,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300199,翰宇药业,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300200,高盟新材,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300201,海伦哲,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300203,聚光科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300204,舒泰神,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300205,*ST天喻,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300206,理邦仪器,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300207,欣旺达,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300209,行云科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300210,森远股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300211,*ST亿通,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300212,*ST易录,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300213,佳讯飞鸿,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300214,日科化学,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300215,电科院,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300217,东方电热,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300218,安利股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300219,鸿利智汇,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300220,金运激光,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300221,银禧科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300222,科大智能,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300223,北京君正,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300224,正海磁材,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300225,金力泰,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300226,上海钢联,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300227,光韵达,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300228,富瑞特装,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300229,拓尔思,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300230,永利股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300231,银信科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300232,洲明科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300233,金城医药,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300234,开尔新材,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300235,方直科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300236,上海新阳,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300237,ST美晨,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300238,冠昊生物,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300239,东宝生物,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300240,飞力达,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300241,瑞丰光电,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300242,佳云科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300243,瑞丰高材,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300244,迪安诊断,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300245,ST天玑,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300246,宝莱特,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300247,融捷健康,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300248,新开普,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300249,依米康,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300250,初灵信息,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300251,光线传媒,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300252,金信诺,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300253,卫宁健康,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300254,仟源医药,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300255,常山药业,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300256,星星科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300257,开山股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300258,精锻科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300259,新天科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300260,新莱应材,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300261,雅本化学,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300263,隆华科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300264,佳创视讯,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300265,通光线缆,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300266,兴源环境,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300267,尔康制药,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300268,佳沃食品,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300269,联建光电,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300270,中威电子,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300271,华宇软件,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300272,开能健康,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300274,阳光电源,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300275,梅安森,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300276,三丰智能,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300277,汽轮科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300278,华昌达,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300279,和晶科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300281,金明精机,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300283,温州宏丰,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300284,苏交科,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300285,国瓷材料,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300286,安科瑞,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300287,飞利信,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300288,朗玛信息,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300289,利德曼,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300290,ST荣科,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300291,百纳千成,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300292,吴通控股,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300293,蓝英装备,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300294,博雅生物,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300295,*ST三六五,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300296,利亚德,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300298,三诺生物,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300299,富春股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300300,海峡创新,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300301,ST长方,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300302,同有科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300303,聚飞光电,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300304,云意电气,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300305,裕兴股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300306,远方信息,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300307,慈星股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300308,中际旭创,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300310,宜通世纪,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300311,任子行,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300313,天山生物,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300314,戴维医疗,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300315,掌趣科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300316,晶盛机电,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300317,珈伟新能,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300318,博晖创新,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300319,麦捷科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300320,海达股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300321,同大股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300322,硕贝德,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300323,华灿光电,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300324,旋极信息,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300326,ST凯利,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300327,中颖电子,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300328,宜安科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300329,海伦钢琴,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300331,苏大维格,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300332,天壕能源,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300333,兆日科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300334,津膜科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300335,迪森股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300337,银邦股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300338,*ST开元,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300339,润和软件,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300340,科恒股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300341,麦克奥迪,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300342,天银机电,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300343,联创股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300345,华民股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300346,南大光电,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300347,泰格医药,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300348,长亮科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300349,金卡智能,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300350,华鹏飞,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300351,永贵电器,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300352,ST信源,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300353,东土科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300354,东华测试,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300355,蒙草生态,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300357,我武生物,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300358,楚天科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300359,全通教育,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300360,炬华科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300363,博腾股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300364,中文在线,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300365,恒华科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300366,ST创意,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300368,汇金股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300369,绿盟科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300370,安控科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300371,汇中股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300373,扬杰科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300374,中铁装配,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300375,鹏翎股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300376,易事特,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300377,赢时胜,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300378,鼎捷数智,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300380,安硕信息,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300381,溢多利,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300382,斯莱克,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300383,光环新网,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300384,三联虹普,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300385,ST雪浪,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300386,飞天诚信,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300387,富邦科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300388,节能国祯,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300389,艾比森,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300390,天华新能,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300393,中来股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300394,天孚通信,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300395,菲利华,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300396,ST迪瑞,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300397,天和防务,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300398,飞凯材料,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300399,天利科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300400,劲拓股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300401,花园生物,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300402,宝色股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300403,汉宇集团,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300404,博济医药,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300405,科隆股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300406,九强生物,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300407,凯发电气,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300408,三环集团,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300409,道氏技术,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300410,正业科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300411,金盾股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300412,迦南科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300413,芒果超媒,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300414,中光防雷,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300415,伊之密,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300416,苏试试验,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300417,南华仪器,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300418,昆仑万维,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300419,ST浩丰,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300420,五洋自控,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300421,力星股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300422,博世科,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300423,昇辉科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300424,航新科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300425,中建环能,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300426,华智数媒,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300427,红相股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300428,立中集团,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300429,强力新材,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300430,*ST益通,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300432,富临精工,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300433,蓝思科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300434,金石亚药,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300435,中泰股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300436,广生堂,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300437,清水源,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300438,鹏辉能源,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300439,美康生物,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300440,运达科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300441,鲍斯股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300442,润泽科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300443,金雷股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300444,双杰电气,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300445,康斯特,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300446,航天智造,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300447,全信股份,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300448,浩云科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300449,汉邦高科,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300450,先导智能,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300451,创业慧康,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300452,山河药辅,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300453,三鑫医疗,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300454,深信服,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300455,航天智装,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300456,赛微电子,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300457,赢合科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300458,全志科技,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300459,汤姆猫,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300460,ST惠伦,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sz300461,田中精机,sz,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sz300462,ST华铭,sz,,active,True,True,2026-08-07T01:14:17+08:00,akshare
